127 0.07847
251 0.084747
2 0.0
43 0.0
64 0.0
261 0.0
207 0.0
27 0.0
218 0.066117
280 0.0
284 0.0
139 0.113587
15 0.0
104 0.0
176 0.078375
237 0.0
97 0.0
107 0.072521
275 0.0
111 0.0
263 0.0
191 0.068861
220 0.0
193 0.0
158 0.0
6 0.0
31 0.013138
272 0.0
197 0.07819
203 0.104516
36 0.0
170 0.0
122 0.0
75 0.007541
229 0.0
159 0.087224
221 0.087515
30 0.0
138 0.0
215 0.0
285 0.0
246 0.076442
288 0.0
129 0.0
299 0.0
135 0.0
40 0.09025
45 0.0
254 0.0
130 0.0
204 0.03182
145 0.0
92 0.011783
154 0.0
100 0.0
86 0.0
249 0.0
238 0.08038
18 0.102628
26 0.0
217 0.0
52 0.0
269 0.0
231 0.008088
167 0.0
132 0.066329
29 0.070676
0 0.0
179 0.0
210 0.0
155 0.0
216 0.050879
55 0.087549
289 0.0
98 0.0
257 0.0
225 0.0
200 0.0
69 0.0
279 0.11238
234 0.0
118 0.0
47 0.0
177 0.097409
173 0.0
202 0.0
72 0.0
150 0.047249
192 0.0
105 0.0
101 0.0
133 0.0
142 0.068725
60 0.110573
195 0.0
21 0.0
54 0.0
194 0.0
164 0.0
219 0.093508
189 0.0
223 0.06854
108 0.0
232 0.0
163 0.0
59 0.070848
161 0.0
79 0.0
151 0.0
247 0.0
14 0.076938
181 0.0
34 0.0
146 0.0
253 0.081062
242 0.0
48 0.0
81 0.0
209 0.0
7 0.075927
4 0.0
23 0.0
82 0.0
187 0.0
153 0.0
73 0.0
37 0.068885
63 0.0
137 0.0
258 0.0
169 0.0
13 0.066939
90 0.0
143 0.0
25 0.0
233 0.0
224 0.0
39 0.0
87 0.0
128 0.067538
266 0.0
182 0.0
260 0.0
38 0.108512
292 0.0
183 0.0
71 0.067163
239 0.0
277 0.0
262 0.0
240 0.0
180 0.0
16 0.075095
42 0.0
62 0.082431
205 0.0
296 0.0
134 0.105322
293 0.0
211 0.0
294 0.0
61 0.0
268 0.0
80 0.0
68 0.00942
106 0.0
74 0.0
190 0.076161
120 0.0
245 0.0
148 0.0
78 0.0
32 0.0
244 0.072521
236 0.0
76 0.0
250 0.0
20 0.013951
241 0.0
58 0.0
291 0.0
112 0.078756
212 0.067317
116 0.0
117 0.0
298 0.0
287 0.08131
93 0.0
283 0.0
125 0.0
290 0.0
109 0.10217
33 0.0
53 0.0
259 0.0
201 0.081008
19 0.0
270 0.0
41 0.005479
152 0.0
208 0.0
174 0.06717
168 0.0
271 0.0
213 0.0
3 0.079189
85 0.0
110 0.0
267 0.0
67 0.083966
123 0.0
126 0.0
175 0.0
184 0.0
65 0.016602
295 0.0
227 0.0
276 0.0
12 0.0
186 0.0
156 0.080051
147 0.0
141 0.075146
89 0.0
248 0.0
252 0.0
10 0.0
297 0.0
136 0.016857
214 0.024588
44 0.0
113 0.068348
35 0.0
171 0.0
198 0.092646
66 0.0
102 0.0
185 0.0
206 0.0
235 0.01748
46 0.0
77 0.0
273 0.014403
243 0.0
199 0.0
281 0.083602
57 0.00003
124 0.0
28 0.0
222 0.078952
144 0.0
22 0.0
115 0.0
11 0.0
162 0.0
230 0.075804
274 0.0
264 0.0
49 0.066893
96 0.0
131 0.0
166 0.030141
83 0.0
188 0.0
114 0.099381
265 0.0
50 0.0
51 0.0
1 0.0
24 0.0
119 0.071157
255 0.0
91 0.0
165 0.0
103 0.086983
95 0.0
256 0.0
9 0.082423
196 0.0
70 0.0
228 0.0
286 0.034199
160 0.0
99 0.0
226 0.0
88 0.073225
121 0.0
282 0.0
56 0.0
140 0.021169
17 0.0
178 0.0
278 0.024601
172 0.0
8 0.107246
5 0.0
149 0.0
157 0.0
94 0.0
84 0.085089
